time_s,current_clean_A,voltage_clean_V,temp_surface_clean_C,temp_ambient_clean_C,soc_clean,current_meas_A,voltage_meas_V,temp_surface_meas_C,temp_ambient_meas_C,power_meas_W
341.0,-1.0110464536298938,3.798126734277681,25.13349415876712,25.0,0.7726444864230853,-1.004,3.795,25.240000000000002,25.21,-3.81018
342.0,-1.0110464536298938,3.7982164018243383,25.133819220033786,25.0,0.7725392900698147,-1.004,3.797,25.28,25.27,-3.8121880000000004
343.0,-1.0110464536298938,3.7983289489713417,25.134144666184117,25.0,0.7724255301314966,-1.0110000000000001,3.794,25.29,25.18,-3.8357340000000004
344.0,-1.0110464536298938,3.7984562390418977,25.13447062083145,25.0,0.7723059987138641,-1.0110000000000001,3.797,25.19,25.21,-3.8387670000000007
345.0,-1.0110464536298938,3.79859072611089,25.134797210488387,25.0,0.7721832913293044,-1.004,3.795,25.25,25.2,-3.81018
346.0,-1.0110464536298938,3.798725455004877,25.13512456456681,25.0,0.7720598068968588,-1.0210000000000001,3.793,25.22,25.05,-3.8726530000000006
347.0,-1.0110464536298938,3.7988540613020936,25.13545281537796,25.0,0.7719377477422226,-1.02,3.799,25.29,25.17,-3.87498
348.0,-1.0110464536298938,3.7989707713324505,25.13578209813238,25.0,0.7718191195977447,-1.0130000000000001,3.801,25.26,25.2,-3.8504130000000005
349.0,-1.0110464536298938,3.799070402177534,25.13611254331664,25.0,0.7717057316024285,-1.008,3.8000000000000003,25.17,25.21,-3.8304000000000005
350.0,-1.0110464536298938,3.799148361670606,25.136444251851685,25.0,0.771599196301931,-1.0030000000000001,3.8000000000000003,25.54,25.03,-3.811400000000001
351.0,-1.0110464536298938,3.7992006483966048,25.13677729716693,25.0,0.7715009296485634,-0.991,3.797,25.46,25.28,-3.762827
352.0,-1.0110464536298938,3.799223851692144,25.137111721874877,25.0,0.7714121510012908,-0.997,3.8000000000000003,25.26,25.21,-3.7886
353.0,-1.0110464536298938,3.799215151645513,25.13744753767025,25.0,0.7713338831257321,-1.008,3.801,25.36,25.09,-3.831408
354.0,-1.0110464536298938,3.799172319096678,25.137784725329997,25.0,0.7712669521941606,-1.006,3.798,25.38,25.38,-3.820788
355.0,-1.0110464536298938,3.7990937156372793,25.138123234713305,25.0,0.7712119877855033,-1.016,3.7960000000000003,25.46,25.17,-3.856736
356.0,-1.0110464536298938,3.798978293610634,25.13846298476153,25.0,0.771169422885341,-1.006,3.797,25.26,25.17,-3.819782
357.0,-1.0110464536298938,3.798825596111736,25.138803879490865,25.0,0.7711394938859089,-1.0090000000000001,3.801,25.45,25.26,-3.8352090000000008
358.0,-1.0110464536298938,3.798635756987252,25.139146526144827,25.0,0.7711222405860959,-1.0030000000000001,3.797,25.28,25.39,-3.8083910000000007
359.0,-0.6716051701801724,3.79802695050908,25.13948674430844,25.0,0.771117506191445,-0.675,3.79,25.21,25.27,-2.55825
360.0,-0.3321638867304511,3.797383042353688,25.139818627216584,25.0,0.7711249373141531,-0.322,3.793,25.41,25.28,-1.221346
361.0,0.0072773967192701,3.796705938622771,25.14013693973459,25.0,0.771143983973071,0.028,3.795,25.47,25.1,0.10626
362.0,0.3467186801689915,3.795998136169702,25.14043711835853,25.0,0.7711738995937039,0.35100000000000003,3.797,25.6,25.21,1.3327470000000001
363.0,0.6861599636187128,3.795262722599529,25.1407152712153,25.0,0.7712137410082104,0.6950000000000001,3.794,25.22,25.150000000000002,2.6368300000000002
364.0,0.6861599636187128,3.794885926595422,25.14096817806228,25.0,0.7712623684554034,0.6980000000000001,3.7960000000000003,25.41,25.27,2.6496080000000006
365.0,0.6861599636187128,3.794489466939333,25.14119329028756,25.0,0.7713184455807498,0.687,3.7920000000000003,25.3,25.28,2.6051040000000003
366.0,0.6861599636187128,3.7940782034913374,25.141388991179383,25.0,0.7713804394363704,0.6930000000000001,3.789,25.42,25.36,2.6257770000000002
367.0,0.6861599636187128,3.793657586863187,25.141558100971167,25.0,0.7714466204810398,0.6910000000000001,3.7920000000000003,25.19,24.98,2.6202720000000004
368.0,0.6861599636187128,3.793233658418307,25.14170273699301,25.0,0.7715150625801871,0.6920000000000001,3.793,25.22,25.14,2.6247560000000005
369.0,0.6861599636187128,3.7928130502718,25.14182431316368,25.0,0.7715836430058949,0.683,3.7920000000000003,25.26,25.330000000000002,2.5899360000000002
370.0,0.6861599636187128,3.792402985290445,25.141924457857385,25.0,0.7716500424368998,0.6910000000000001,3.789,25.35,25.060000000000002,2.618199
371.0,0.5489279708949703,3.792165937548496,25.142005013903315,25.0,0.7717117449585927,0.559,3.79,25.28,25.28,2.1186100000000003
372.0,0.4116959781712276,3.791955650960284,25.14206803858582,25.0,0.7717660380630182,0.431,3.7960000000000003,25.41,25.310000000000002,1.636076
373.0,0.2744639854474851,3.791781120647612,25.1421158036444,25.0,0.771810012648875,0.289,3.7880000000000003,25.44,25.2,1.094732
374.0,0.1372319927237425,3.791651932483964,25.14215079527372,25.0,0.7718405630215158,0.164,3.7920000000000003,25.400000000000002,25.060000000000002,0.6218880000000001
375.0,0.0,3.7915782630944967,25.142175897543268,25.0,0.7718543868929472,-0.003,3.786,25.5,25.19,-0.011358
376.0,0.0,3.791381054250528,25.142194175149143,25.0,0.7718594162488349,0.014,3.7920000000000003,25.38,25.35,0.053088
377.0,0.0,3.791152505513872,25.142205273103,25.0,0.7718758693610028,0.007,3.7880000000000003,25.22,25.35,0.026516
378.0,0.0,3.790903053802495,25.14220859056809,25.0,0.771900196157028,0.027,3.791,25.48,25.22,0.102357
379.0,0.0,3.790644633269925,25.14220385953888,25.0,0.7719283586614145,-0.003,3.787,25.28,25.1,-0.011361
380.0,0.0,3.790388188363734,25.142191144840865,25.0,0.7719566405449632,-0.003,3.79,25.43,25.37,-0.01137
381.0,0.0,3.7901436738255394,25.142170844130877,25.0,0.7719816471247705,-0.001,3.787,25.5,25.28,-0.003787
382.0,0.0,3.789920054691004,25.14214368789669,25.0,0.7720003053642296,-0.016,3.787,25.39,25.11,-0.060592
383.0,0.0,3.789725306289839,25.142110739457397,25.0,0.7720098638730297,-0.0,3.79,25.19,25.23,-0.0
384.0,-0.0990277929827405,3.78967801856849,25.14207339496301,25.0,0.7720078929071563,-0.10200000000000001,3.7880000000000003,25.25,25.23,-0.38637600000000005
385.0,-0.2791326854898906,3.789763957013232,25.14203338339485,25.0,0.7719922843688911,-0.273,3.79,25.47,25.14,-1.03467
386.0,-0.5256178927480392,3.789971564559474,25.14199276656535,25.0,0.7719612518068117,-0.517,3.789,25.330000000000002,25.23,-1.9589130000000001
387.0,-0.8264507050918259,3.7902912968493134,25.14195393911814,25.0,0.7719133304157926,-0.803,3.789,25.35,25.310000000000002,-3.0425670000000005
388.0,-1.1717795730753622,3.790715077986469,25.141919628527774,25.0,0.7718473770370038,-1.157,3.791,25.42,25.17,-4.386187
389.0,-1.4545109372190896,3.7911242506233873,25.14189463966244,25.0,0.771762570157912,-1.455,3.789,25.41,25.32,-5.512995
390.0,-1.685991799903249,3.7915326502197857,25.14188443164221,25.0,0.77165840991228,-1.69,3.789,25.37,25.02,-6.40341
391.0,-1.875512300931792,3.791950804445299,25.14189183919757,25.0,0.7715347180801666,-1.866,3.79,25.32,25.42,-7.07214
392.0,-2.030678563462607,3.79238635337685,25.141919474292425,25.0,0.7713916380879273,-2.039,3.794,25.310000000000002,25.21,-7.735966
393.0,-2.1577179544367566,3.7928443935271496,25.141969740503384,25.0,0.7712296350082133,-2.134,3.7920000000000003,25.43,25.310000000000002,-8.092128
394.0,-2.2617290106795904,3.793327759511416,25.14204483301989,25.0,0.7710494955599723,-2.245,3.791,25.400000000000002,25.22,-8.510795
395.0,-2.3468860610857227,3.7938372546565735,25.14214673864427,25.0,0.7708523281084482,-2.347,3.794,25.32,25.12,-8.904518
396.0,-2.416606757094635,3.794371839808102,25.1422772357916,25.0,0.7706395626651811,-2.4290000000000003,3.794,25.45,25.2,-9.215626
397.0,-2.4736892350431323,3.794928787912006,25.14243789448983,25.0,0.7704129508880072,-2.455,3.795,25.330000000000002,25.01,-9.316725
398.0,-2.520424415201463,3.795503810575828,25.14263007637965,25.0,0.7701745660810592,-2.517,3.793,25.26,25.27,-9.546981
399.0,-2.5586879444477284,3.796091161688046,25.14285493471453,25.0,0.7699268031947658,-2.541,3.794,25.27,25.22,-9.640554
400.0,-2.5900154725629445,3.796683722254452,25.14311341436093,25.0,0.7696723788258519,-2.601,3.794,25.25,25.18,-9.868194
401.0,-2.6156642832487877,3.797273069856316,25.1434062517979,25.0,0.7694143312173388,-2.617,3.7960000000000003,25.32,25.28,-9.934132
402.0,-2.636663753337161,3.79784953551791,25.143734447486395,25.0,0.7691560202585439,-2.632,3.798,25.47,25.2,-9.996336000000001
403.0,-2.6538566652968547,3.798402250265704,25.144101993884703,25.0,0.7689011274850808,-2.648,3.798,25.26,25.26,-10.057104
404.0,-2.667933031053218,3.798919393790505,25.144508780604724,25.0,0.7686536661555672,-2.6670000000000003,3.799,25.36,25.3,-10.131933
405.0,-2.679457784589526,3.79939574745201,25.14495354542663,25.0,0.7684162427332106,-2.668,3.801,25.28,25.150000000000002,-10.141068
406.0,-2.688893454731346,3.7998350933204335,25.14543489970333,25.0,0.7681880782124596,-2.695,3.8000000000000003,25.32,25.12,-10.241
407.0,-2.696618728052354,3.800241495552078,25.145951328359843,25.0,0.7679680819280511,-2.693,3.799,25.19,25.03,-10.230707
408.0,-2.56028466502113,3.800457949003664,25.146501189893684,25.0,0.7677552276359351,-2.5540000000000003,3.797,25.32,25.21,-9.697538000000002
409.0,-2.4221368446936866,3.8006479712894015,25.147082716374825,25.0,0.7675485535132751,-2.412,3.798,25.330000000000002,25.25,-9.160776
410.0,-2.2825040454892074,3.8008149245242175,25.14769401344552,25.0,0.7673471621584483,-2.27,3.799,25.400000000000002,25.07,-8.62373
411.0,-2.141655448410429,3.800961888391791,25.14833306032051,25.0,0.7671502205910451,-2.148,3.802,25.37,25.34,-8.166696
412.0,-1.9998114402224345,3.801091672319732,25.148997709786958,25.0,0.7669569602518693,-2.0100000000000002,3.8000000000000003,25.23,25.12,-7.638000000000002
413.0,-1.9998114402224345,3.8013676021203535,25.149685688204386,25.0,0.7667666770029383,-1.982,3.799,25.46,24.990000000000002,-7.529618
414.0,-1.9998114402224345,3.801631950118232,25.150394595504626,25.0,0.7665787311274829,-1.991,3.799,25.37,25.35,-7.563809
415.0,-1.9998114402224345,3.8018866315702073,25.15112190519204,25.0,0.766392547329947,-2.0020000000000002,3.801,25.37,25.0,-7.6096020000000015
416.0,-1.9998114402224345,3.80213334646816,25.15186496434336,25.0,0.7662076147359885,-1.979,3.803,25.35,25.3,-7.526137
417.0,-1.9998114402224345,3.802373579539006,25.152620993607627,25.0,0.7660234868924782,-1.994,3.805,25.3,25.27,-7.58717
418.0,-1.9998114402224345,3.802608600244703,25.15339090513379,25.0,0.7658397817675009,-1.983,3.801,25.38,25.23,-7.537383000000001
419.0,-1.9998114402224345,3.8028394627822446,25.15417829569452,25.0,0.7656561817503542,-1.994,3.802,25.400000000000002,25.150000000000002,-7.581188
420.0,-1.9998114402224345,3.8030670060836647,25.15498307850356,25.0,0.7654724336515496,-1.974,3.8000000000000003,25.18,25.25,-7.501200000000001
421.0,-1.9998114402224345,3.803291853816033,25.155805157179145,25.0,0.7652883487028118,-1.977,3.806,25.3,25.3,-7.524462000000001
422.0,-1.9998114402224345,3.803514414381459,25.15664443835442,25.0,0.7651038025570791,-1.997,3.8000000000000003,25.330000000000002,25.1,-7.588600000000001
423.0,-1.9998114402224345,3.8037348809170894,25.157500831677112,25.0,0.7649187352885031,-1.985,3.805,25.38,25.3,-7.552925000000001
424.0,-1.9998114402224345,3.803953231295112,25.158374249809697,25.0,0.7647331513924488,-1.988,3.802,25.48,25.29,-7.558376
425.0,-1.9998114402224345,3.8041692281227486,25.15926460842951,25.0,0.7645471197854948,-1.981,3.802,25.28,25.23,-7.5317620000000005
426.0,-1.9998114402224345,3.804382418742263,25.16017182622852,25.0,0.7643607738054331,-2.004,3.801,25.310000000000002,25.150000000000002,-7.617204
427.0,-1.9998114402224345,3.8045921352309535,25.16109582491345,25.0,0.7641743112112689,-1.988,3.8080000000000003,25.310000000000002,25.29,-7.570304
428.0,-1.9998114402224345,3.8047974944011607,25.162036529205807,25.0,0.7639879941832212,-1.984,3.8040000000000003,25.28,25.25,-7.547136
429.0,-1.9998114402224345,3.804997397800262,25.16299386684176,25.0,0.7638021493227221,-2.012,3.8040000000000003,25.330000000000002,25.1,-7.6536480000000005
430.0,-1.9998114402224345,3.805203846462351,25.16396776857232,25.0,0.7636126531784112,-2.007,3.806,25.44,25.16,-7.638642000000001
431.0,-1.9998114402224345,3.8054521091974336,25.1649581681632,25.0,0.7634075044031089,-2.015,3.803,25.26,25.28,-7.663045
432.0,-1.9998114402224345,3.805729071386251,25.16596496234655,25.0,0.7631911343797249,-1.998,3.805,25.41,25.21,-7.602390000000001
433.0,-1.9998114402224345,3.806019149918405,25.16698821758524,25.0,0.7629688273003379,-1.988,3.805,25.2,25.310000000000002,-7.5643400000000005
434.0,-1.9998114402224345,3.8063081374649936,25.168028084874837,25.0,0.7627454161355264,-1.98,3.8040000000000003,25.310000000000002,25.17,-7.53192
435.0,-1.9998114402224345,3.8065832024786106,25.1690846500606,25.0,0.7625252826343677,-1.994,3.8080000000000003,25.34,25.1,-7.593152000000001
436.0,-1.9998114402224345,3.8068328891933456,25.17015793381063,25.0,0.762312357324439,-1.979,3.805,25.54,25.42,-7.530095000000001
437.0,-1.9998114402224345,3.807047117624784,25.171247891615906,25.0,0.7621101195118167,-2.009,3.803,25.34,25.03,-7.640226999999999
438.0,-1.9998114402224345,3.8072171835700064,25.17235441379006,25.0,0.7619215972810763,-2.012,3.806,25.150000000000002,25.150000000000002,-7.657672
439.0,-1.9998114402224345,3.8073357586075898,25.173477325469605,25.0,0.7617493674952931,-1.995,3.807,25.17,25.23,-7.594965
440.0,-1.9998114402224345,3.8073968900976047,25.17461638661382,25.0,0.7615955557960414,-1.991,3.805,25.38,25.3,-7.575755000000001
441.0,-1.9998114402224345,3.80739600118162,25.175771292004868,25.0,0.7614618366033952,-1.995,3.805,25.44,25.26,-7.590975000000001
442.0,-1.9998114402224345,3.8073298907826985,25.176941786111342,25.0,0.7613494331159275,-2.015,3.805,25.41,25.43,-7.6670750000000005
443.0,-1.9998114402224345,3.8071967336053993,25.178131424005528,25.0,0.761259117310711,-1.996,3.809,25.39,25.19,-7.6027640000000005
444.0,-1.9998114402224345,3.806996080135778,25.17933798965612,25.0,0.7611912099433178,-2.008,3.805,25.5,25.11,-7.640440000000001
445.0,-1.4640752611140695,3.806125081967528,25.1805531957794,25.0,0.7611455805478191,-1.452,3.8080000000000003,25.330000000000002,25.18,-5.529216
446.0,-0.9283390820057048,3.805189815823551,25.1817653505708,25.0,0.7611216474367856,-0.92,3.803,25.47,25.17,-3.4987600000000003
447.0,-0.3926029028973399,3.804193959534389,25.182959357704817,25.0,0.7611183777012872,-0.397,3.8040000000000003,25.22,25.19,-1.510188
448.0,0.1431332762110248,3.803142566712078,25.184116716334927,25.0,0.7611342872108936,0.14300000000000002,3.801,25.29,25.1,0.5435430000000001
449.0,0.6788694553193896,3.802042066750153,25.18521576878652,25.0,0.7611674406136736,0.673,3.803,25.2,25.28,2.559419
450.0,0.6788694553193896,3.801504039497496,25.18624649182783,25.0,0.7612154513361953,0.683,3.798,25.36,25.240000000000002,2.594034
451.0,0.6788694553193896,3.800933891236775,25.187211122581687,25.0,0.7612754815835262,0.6930000000000001,3.801,25.38,25.07,2.6340930000000005
452.0,0.6788694553193896,3.800342178706011,25.188111126973524,25.0,0.7613442423392334,0.674,3.8000000000000003,25.400000000000002,25.3,2.5612000000000004
453.0,0.6788694553193896,3.7997408344247208,25.188948629627987,25.0,0.761417993365383,0.6890000000000001,3.797,25.400000000000002,25.12,2.6161330000000005
454.0,0.6788694553193896,3.799143166693913,25.189726413868925,25.0,0.7614925432025409,0.679,3.798,25.3,25.080000000000002,2.5788420000000003
455.0,0.6788694553193896,3.798563859596095,25.190447921719283,25.0,0.761563249169772,0.676,3.801,25.37,25.21,2.5694760000000003
456.0,0.5430955642555116,3.798171990170498,25.191117228670866,25.0,0.7616250173646407,0.547,3.797,25.240000000000002,25.02,2.0769590000000004
457.0,0.4073216731916337,3.797831976887392,25.191738539534924,25.0,0.7616723026632111,0.402,3.795,25.53,25.26,1.52559
458.0,0.2715477821277559,3.797523156593028,25.19231705238468,25.0,0.7617117038316472,0.271,3.794,25.36,24.92,1.0281740000000001
459.0,0.135773891063878,3.7972109570000487,25.192857701262994,25.0,0.7617540962136962,0.129,3.797,25.34,25.1,0.48981300000000005
460.0,1.3322676295501878e-16,3.796903377155729,25.19336465207482,25.0,0.7617966905509481,0.025,3.7960000000000003,25.55,25.36,0.09490000000000001
461.0,1.3322676295501878e-16,3.796454749964334,25.193841302587657,25.0,0.7618369142567069,0.005,3.797,25.27,25.13,0.018985000000000002
462.0,1.3322676295501878e-16,3.796024706220689,25.194290282431155,25.0,0.7618724394180993,-0.002,3.7920000000000003,25.28,25.150000000000002,-0.0075840000000000005
463.0,1.3322676295501878e-16,3.7956191230844976,25.194713453097396,25.0,0.7619011827960749,0.007,3.7920000000000003,25.29,25.330000000000002,0.026544
464.0,1.3322676295501878e-16,3.795243141255567,25.195111032777504,25.0,0.7619213058254056,0.004,3.797,25.39,25.12,0.015188
465.0,1.3322676295501878e-16,3.7949011649738087,25.195482397064666,25.0,0.7619312146146865,0.003,3.795,25.44,25.28,0.011385
466.0,1.3322676295501878e-16,3.7945968620192425,25.19582976084177,25.0,0.7619295599463352,0.011,3.795,25.47,25.32,0.041745
467.0,-0.073344601039432,3.7944158230773617,25.19615589648976,25.0,0.761915237276592,-0.061,3.791,25.650000000000002,25.25,-0.23125099999999998
468.0,-0.2067386825220827,3.7943452594074825,25.1964640475278,25.0,0.7618873867355204,-0.20700000000000002,3.791,25.17,25.060000000000002,-0.784737
469.0,-0.3892971203499512,3.794374361875079,25.19675792861335,25.0,0.7618453931270057,-0.39,3.795,25.46,25.14,-1.48005
470.0,-0.6121079286729341,3.7944938086125366,25.197041725541908,25.0,0.761788885928757,-0.61,3.7960000000000003,25.34,25.47,-2.31556
471.0,-0.867874590604556,3.794695361925867,25.19732009524722,25.0,0.7617177392923055,-0.886,3.7920000000000003,25.34,25.150000000000002,-3.3597120000000005
472.0,-1.0772786223400743,3.7948888789044712,25.19759816580131,25.0,0.7616320720430051,-1.087,3.791,25.34,25.5,-4.120817
473.0,-1.248724142940461,3.7950823435512833,25.197881536414343,25.0,0.7615322476800329,-1.23,3.794,25.310000000000002,25.37,-4.66662
474.0,-1.389091863133462,3.795281286528151,25.198176263586447,25.0,0.7614188743763882,-1.368,3.793,25.57,25.25,-5.188824
475.0,-1.5040152323949172,3.7954890963736,25.198487153053748,25.0,0.7612928049788936,-1.502,3.793,25.48,25.23,-5.6970860000000005
476.0,-1.5981065290566074,3.795707274306375,25.19881582186264,25.0,0.7611551370081939,-1.587,3.7920000000000003,25.400000000000002,25.150000000000002,-6.017904000000001
477.0,-1.6751419672305168,3.795935642840956,25.199163274945533,25.0,0.761007212658757,-1.667,3.794,25.53,25.19,-6.324598
478.0,-1.738213249540334,3.7961725165874776,25.199530254925666,25.0,0.7608506187988734,-1.702,3.793,25.25,25.13,-6.455686
479.0,-1.7898516480034443,3.796414842090887,25.199917242117067,25.0,0.7606871869706564,-1.774,3.793,25.27,25.19,-6.728782000000001
480.0,-1.832129592864888,3.796658312321559,25.200324454524832,25.0,0.7605189933900419,-1.828,3.7960000000000003,25.18,25.060000000000002,-6.939088000000001
481.0,-1.8667438464998871,3.796897460412284,25.200751847844856,25.0,0.7603483589467886,-1.871,3.7960000000000003,25.330000000000002,25.060000000000002,-7.102316
482.0,-1.809856906738959,3.797029685919816,25.20119911546385,25.0,0.7601778492044782,-1.821,3.797,25.42,25.330000000000002,-6.914337
483.0,-1.7448431535340363,3.797140099732166,25.201665688459457,25.0,0.7600102744005147,-1.738,3.793,25.41,25.04,-6.592234
484.0,-1.6731757282379882,3.797220773581545,25.2021507356003,25.0,0.7598486894461252,-1.676,3.7960000000000003,25.42,25.29,-6.362096
485.0,-1.5960607369800386,3.7972638125094407,25.20265316334576,25.0,0.759696062912029,-1.605,3.8000000000000003,25.26,25.01,-6.099
486.0,-1.5144856559396591,3.7972863122696543,25.203171615846145,25.0,0.7595475451011231,-1.516,3.7960000000000003,25.48,25.26,-5.754736
487.0,-1.5144856559396591,3.797394429284824,25.203704474942697,25.0,0.7594003120574889,-1.52,3.798,25.43,25.18,-5.77296
488.0,-1.5144856559396591,3.797496629193072,25.20424986016741,25.0,0.7592542471496253,-1.493,3.798,25.48,25.330000000000002,-5.670414
489.0,-1.5144856559396591,3.797593296301355,25.20480621342864,25.0,0.7591092387126959,-1.5010000000000001,3.798,25.22,25.17,-5.700798000000001
490.0,-1.5144856559396591,3.797684798469138,25.20537424390864,25.0,0.7589651800485289,-1.51,3.797,25.44,25.0,-5.7334700000000005
491.0,-1.5144856559396591,3.7977714871083896,25.20595388294788,25.0,0.7588219694256174,-1.495,3.798,25.29,25.18,-5.6780100000000004
492.0,-1.5144856559396591,3.7978536971835815,25.206544927438244,25.0,0.7586795100791192,-1.5090000000000001,3.798,25.37,25.22,-5.731182
493.0,-1.5144856559396591,3.7979317472116914,25.20714717614544,25.0,0.7585377102108567,-1.518,3.798,25.46,25.19,-5.765364
494.0,-1.5144856559396591,3.798005939262202,25.20776042970914,25.0,0.7583964829893172,-1.494,3.795,25.42,25.26,-5.6697299999999995
495.0,-1.5144856559396591,3.7980765589571,25.208384490642917,25.0,0.7582557465496526,-1.504,3.794,25.32,25.14,-5.706176
496.0,-1.5144856559396591,3.7981438754708776,25.209019163334347,25.0,0.7581154239936795,-1.52,3.794,25.41,25.07,-5.7668800000000005
497.0,-1.5144856559396591,3.798208141530532,25.20966425404481,25.0,0.7579754433898793,-1.5110000000000001,3.797,25.26,25.1,-5.737267000000001
498.0,-1.5144856559396591,3.798269593415563,25.210319570909743,25.0,0.7578357377733983,-1.518,3.798,25.53,25.150000000000002,-5.765364
499.0,-1.5144856559396591,3.798328450957977,25.210984923938327,25.0,0.7576962451460472,-1.5230000000000001,3.795,25.39,25.150000000000002,-5.779785
500.0,-1.5144856559396591,3.7983849175422857,25.21166012501385,25.0,0.7575569084763014,-1.5,3.799,25.52,25.44,-5.6985
501.0,-1.5144856559396591,3.798439180105503,25.212344987893403,25.0,0.7574176756993013,-1.49,3.7960000000000003,25.36,25.330000000000002,-5.65604
502.0,-1.5144856559396591,3.798491409137151,25.213039328208023,25.0,0.757278499716852,-1.5230000000000001,3.797,25.36,25.27,-5.782831000000001
503.0,-1.5144856559396591,3.798541758679254,25.213742963462664,25.0,0.7571393383974232,-1.504,3.7960000000000003,25.34,25.240000000000002,-5.7091840000000005
504.0,-1.5144856559396591,3.79859036632634,25.21445571484708,25.0,0.7570001545761492,-1.516,3.794,25.5,25.23,-5.751704
505.0,-1.5144856559396591,3.7986373532254456,25.21517741968444,25.0,0.7568609160548293,-1.514,3.798,25.34,25.23,-5.750172
506.0,-1.5144856559396591,3.7986828240761095,25.21590792411405,25.0,0.7567215956019274,-1.5150000000000001,3.801,25.48,25.22,-5.758515000000001
507.0,-1.5144856559396591,3.7987268671303753,25.21664707673284,25.0,0.7565821709525722,-1.518,3.798,25.38,25.2,-5.765364
508.0,-1.5144856559396591,3.798769554192791,25.217394728567967,25.0,0.7564426248085568,-1.5090000000000001,3.794,25.22,24.990000000000002,-5.7251460000000005
509.0,-1.5144856559396591,3.798810940620411,25.2181507330763,25.0,0.7563029448383396,-1.518,3.799,25.36,25.16,-5.766882
510.0,-1.5144856559396591,3.798851065322793,25.21891494614505,25.0,0.7561631236770431,-1.5070000000000001,3.795,25.3,25.18,-5.7190650000000005
511.0,-1.5144856559396591,3.798889950762,25.21968722609108,25.0,0.756023158926455,-1.51,3.795,25.42,25.13,-5.73045
512.0,-1.5144856559396591,3.7989276029525993,25.220467433661558,25.0,0.7558830531550276,-1.512,3.797,25.3,25.14,-5.741064000000001
513.0,-1.5144856559396591,3.798964011461663,25.2212554320335,25.0,0.7557428138978776,-1.5190000000000001,3.798,25.51,25.23,-5.769162000000001
514.0,-1.5144856559396591,3.7989991494087687,25.22205108681385,25.0,0.7556024536567869,-1.5150000000000001,3.7960000000000003,25.41,25.28,-5.750940000000001
515.0,-1.5144856559396591,3.799032973465998,25.222854266039803,25.0,0.755461989900202,-1.502,3.797,25.41,25.23,-5.703094
516.0,-1.5144856559396591,3.799065423857937,25.223664840178287,25.0,0.7553214450632338,-1.504,3.799,25.490000000000002,25.27,-5.713696
517.0,-1.5144856559396591,3.7990964243616783,25.224482682126396,25.0,0.7551808465476584,-1.5190000000000001,3.8000000000000003,25.52,25.28,-5.772200000000001
518.0,-1.5144856559396591,3.799125882306816,25.225307667211155,25.0,0.7550402267219162,-1.508,3.801,25.42,25.17,-5.731908000000001
519.0,-1.5144856559396591,3.799153688575452,25.226139673189607,25.0,0.7548996229211126,-1.502,3.802,25.35,25.25,-5.710604
520.0,-1.5144856559396591,3.799179717602192,25.2269785770136,25.0,0.7547590774470176,-1.526,3.8000000000000003,25.25,25.03,-5.798800000000001
521.0,-1.5144856559396591,3.7992038273741455,25.22782417215524,25.0,0.7546186375680662,-1.504,3.798,25.36,25.16,-5.712192
522.0,-1.5144856559396591,3.799226413785761,25.228676370160542,25.0,0.7544781636062348,-1.516,3.8000000000000003,25.37,25.150000000000002,-5.760800000000001
523.0,-1.5144856559396591,3.7992616957479375,25.22953514457072,25.0,0.7543327238663715,-1.504,3.799,25.44,25.35,-5.713696
524.0,-1.5144856559396591,3.799312754352322,25.230400465527453,25.0,0.7541812285449434,-1.5170000000000001,3.799,25.400000000000002,25.23,-5.763083
525.0,-1.5144856559396591,3.799375434993197,25.231272299772684,25.0,0.7540250947698457,-1.528,3.799,25.5,25.07,-5.804872
526.0,-1.5144856559396591,3.7994458048915862,25.232150610648773,25.0,0.7538656675470653,-1.526,3.797,25.37,25.26,-5.794222
527.0,-1.5144856559396591,3.7995201530952536,25.233035358098448,25.0,0.7537042197606805,-1.5090000000000001,3.7960000000000003,25.43,25.29,-5.7281640000000005
528.0,-1.5144856559396591,3.799594990478704,25.2339264986648,25.0,0.7535419521728607,-1.5070000000000001,3.798,25.55,25.19,-5.723586000000001
529.0,-1.5144856559396591,3.7996670497431833,25.234823985491232,25.0,0.753379993423867,-1.5190000000000001,3.799,25.47,25.27,-5.770681000000001
530.0,-1.5144856559396591,3.799733285416681,25.23572776832151,25.0,0.7532194000320516,-1.5030000000000001,3.797,25.43,24.95,-5.706891000000001
531.0,-1.5144856559396591,3.799790873853928,25.236637793499824,25.0,0.7530611563938582,-1.526,3.8000000000000003,25.38,24.93,-5.798800000000001
532.0,-1.5144856559396591,3.799837213236391,25.23755400397073,25.0,0.7529061747838218,-1.51,3.803,25.37,25.080000000000002,-5.74253
533.0,-1.5144856559396591,3.799869923572284,25.23847633927897,25.0,0.7527552953545691,-1.522,3.795,25.35,25.21,-5.77599
534.0,-1.5144856559396591,3.79988684669656,25.239404735569902,25.0,0.7526092861368175,-1.516,3.8000000000000003,25.39,25.35,-5.760800000000001
535.0,-1.5144856559396591,3.799886046270913,25.24033912558906,25.0,0.7524688430393766,-1.5090000000000001,3.799,25.52,25.09,-5.732691
536.0,-1.5144856559396591,3.79986580778378,25.2412794386824,25.0,0.7523345898491466,-1.518,3.8000000000000003,25.29,25.11,-5.768400000000001
537.0,-1.5144856559396591,3.799824638550336,25.24222661679579,25.0,0.7522070782311197,-1.5130000000000001,3.798,25.310000000000002,25.21,-5.746374
